code_iris,median_income,poverty_rate,income_d1,income_d9,income_inequality_ratio,gini_index,income_q1,income_q3,code_insee
721760101,19990.0,19.0,10900.0,30950.0,2.8,0.244,15310.0,24370.0,72176
721760102,20640.0,15.0,12600.0,31270.0,2.5,0.208,16220.0,25640.0,72176
721760201,,,,,,,,,72176
721800101,20580.0,21.0,10850.0,32060.0,3.0,0.246,14820.0,25830.0,72180
721800102,18750.0,25.0,10680.0,28780.0,2.7,0.235,13890.0,23340.0,72180
721810101,25000.0,17.0,9460.0,55090.0,5.8,0.372,16550.0,37260.0,72181
721810102,20280.0,23.0,9670.0,39570.0,4.1,0.336,14190.0,29120.0,72181
721810103,22340.0,21.0,9830.0,49170.0,5.0,0.405,14940.0,33320.0,72181
721810201,26110.0,15.0,11020.0,47930.0,4.3,0.32,18340.0,34900.0,72181
721810202,22280.0,23.0,9340.0,44380.0,4.8,0.339,14340.0,32760.0,72181
721810203,21860.0,23.0,9500.0,42580.0,4.5,0.332,14890.0,30290.0,72181
721810301,26080.0,9.0,14070.0,40530.0,2.9,0.248,19590.0,32680.0,72181
721810302,17160.0,33.0,8790.0,31690.0,3.6,0.292,11830.0,24240.0,72181
721810401,23610.0,21.0,10180.0,47370.0,4.7,0.346,15120.0,33570.0,72181
721810402,21910.0,21.0,10140.0,41180.0,4.1,0.337,14960.0,30230.0,72181
721810501,22330.0,13.0,12460.0,35610.0,2.9,0.331,17520.0,28220.0,72181
721810502,25960.0,13.0,12870.0,48790.0,3.8,0.308,18010.0,35500.0,72181
721810503,23690.0,13.0,12760.0,34040.0,2.7,0.205,17950.0,28840.0,72181
721810601,31330.0,11.0,13730.0,66080.0,4.8,0.378,21400.0,44590.0,72181
721810602,30380.0,7.0,15420.0,61580.0,4.0,0.349,22500.0,40840.0,72181
721810701,24560.0,8.0,15020.0,39960.0,2.7,0.228,19690.0,31330.0,72181
721810702,25440.0,7.0,15110.0,38940.0,2.6,0.218,20220.0,31720.0,72181
721810801,22140.0,16.0,11520.0,37640.0,3.3,0.27,16080.0,29180.0,72181
721810802,15500.0,41.0,8360.0,30820.0,3.7,0.3,10590.0,22580.0,72181
721810803,22640.0,10.0,13870.0,35600.0,2.6,0.237,18040.0,28510.0,72181
721810804,21430.0,23.0,10460.0,43120.0,4.1,0.32,14330.0,30290.0,72181
721810901,25170.0,7.0,15250.0,38360.0,2.5,0.205,20430.0,30660.0,72181
721810902,29940.0,3.0,16790.0,51190.0,3.0,0.282,23580.0,38380.0,72181
721811001,24160.0,9.0,14170.0,35740.0,2.5,0.21,18810.0,29490.0,72181
721811002,20090.0,26.0,10280.0,34370.0,3.3,0.282,13650.0,27700.0,72181
721811003,20420.0,22.0,11110.0,34070.0,3.1,0.255,14510.0,27150.0,72181
721811101,23750.0,9.0,14750.0,37540.0,2.5,0.236,18500.0,30290.0,72181
721811102,24100.0,9.0,14970.0,34290.0,2.3,0.197,19640.0,29060.0,72181
721811103,23540.0,7.0,14950.0,35390.0,2.4,0.204,18800.0,29160.0,72181
721811201,23510.0,12.0,13230.0,37670.0,2.8,0.245,17750.0,29960.0,72181
721811202,22380.0,15.0,12260.0,37530.0,3.1,0.257,16760.0,28740.0,72181
721811203,23940.0,14.0,11840.0,41360.0,3.5,0.262,17650.0,31900.0,72181
721811301,25060.0,12.0,12760.0,42010.0,3.3,0.275,19030.0,31970.0,72181
721811302,22240.0,17.0,11400.0,35960.0,3.2,0.259,16270.0,28040.0,72181
721811303,22980.0,17.0,11560.0,42530.0,3.7,0.299,15840.0,32810.0,72181
721811401,26480.0,5.0,17130.0,39200.0,2.3,0.193,21460.0,31460.0,72181
721811402,16780.0,37.0,9010.0,28090.0,3.1,0.254,12000.0,22120.0,72181
721811501,22370.0,10.0,14140.0,32960.0,2.3,0.195,17900.0,27270.0,72181
721811502,23810.0,12.0,13370.0,38250.0,2.9,0.243,18580.0,30470.0,72181
721811601,22470.0,16.0,12330.0,38660.0,3.1,0.27,16440.0,29440.0,72181
721811602,22580.0,13.0,12610.0,33640.0,2.7,0.215,17520.0,27890.0,72181
721811701,13050.0,57.0,7780.0,24990.0,3.2,0.265,10400.0,18600.0,72181
721811702,13340.0,55.0,7910.0,23630.0,3.0,0.248,9910.0,18400.0,72181
721811703,13430.0,53.0,8110.0,24490.0,3.0,0.253,10200.0,18630.0,72181
721811801,11240.0,67.0,6890.0,20870.0,3.0,0.25,9140.0,15390.0,72181
721811802,13100.0,55.0,8010.0,22950.0,2.9,0.253,9820.0,18590.0,72181
721811803,13810.0,50.0,8030.0,25110.0,3.1,0.263,10030.0,19270.0,72181
721811901,22490.0,16.0,11760.0,35570.0,3.0,0.236,16410.0,28950.0,72181
721811902,20730.0,21.0,10980.0,34750.0,3.2,0.251,14850.0,27460.0,72181
721812001,18240.0,26.0,10300.0,30420.0,3.0,0.25,13760.0,23590.0,72181
721812002,16680.0,35.0,9610.0,27100.0,2.8,0.236,11930.0,22390.0,72181
721812101,13300.0,55.0,7730.0,22900.0,3.0,0.241,10060.0,17680.0,72181
721812102,12100.0,67.0,7850.0,20510.0,2.6,0.219,9410.0,15430.0,72181
721812201,19530.0,22.0,10650.0,30690.0,2.9,0.223,14450.0,25150.0,72181
721812202,18600.0,25.0,10800.0,29180.0,2.7,0.218,13900.0,23660.0,72181
721812301,15910.0,35.0,9880.0,24050.0,2.4,0.194,12690.0,20150.0,72181
721812302,21810.0,11.0,13780.0,32220.0,2.3,0.187,17590.0,26580.0,72181
721812303,20120.0,21.0,11120.0,30300.0,2.7,0.224,14990.0,24780.0,72181
721812401,20160.0,18.0,11820.0,31950.0,2.7,0.218,15410.0,25640.0,72181
721812402,17190.0,29.0,10520.0,26070.0,2.5,0.208,13050.0,21960.0,72181
721812403,22730.0,13.0,12540.0,34280.0,2.7,0.212,17520.0,28170.0,72181
721812501,21080.0,15.0,12560.0,31800.0,2.5,0.21,16550.0,25870.0,72181
721812502,19270.0,23.0,10670.0,29640.0,2.8,0.226,14270.0,24150.0,72181
721812601,,,,,,,,,72181
721812701,,,,,,,,,72181
721812801,,,,,,,,,72181
721812901,,,,,,,,,72181
721812902,,,,,,,,,72181
721813001,,,,,,,,,72181
721813101,,,,,,,,,72181
721813201,,,,,,,,,72181
722130101,22220.0,11.0,13780.0,31940.0,2.3,0.183,18080.0,26380.0,72213
722130102,23140.0,9.0,13990.0,35580.0,2.5,0.21,18760.0,28770.0,72213
722640101,22040.0,11.0,13420.0,36700.0,2.7,0.293,17270.0,28380.0,72264
722640102,17790.0,29.0,9950.0,28620.0,2.9,0.237,13440.0,22770.0,72264
722640103,20460.0,17.0,12070.0,29560.0,2.4,0.202,15220.0,24910.0,72264
722640104,17530.0,26.0,10450.0,27300.0,2.6,0.224,13530.0,22040.0,72264
722640105,20500.0,21.0,10690.0,34840.0,3.3,0.281,15020.0,26570.0,72264
722640106,,,,,,,,,72264
722640107,,,,,,,,,72264
730080101,23300.0,12.0,12850.0,42060.0,3.3,0.274,17380.0,31250.0,73008
730080102,23820.0,12.0,12940.0,40230.0,3.1,0.379,18020.0,30600.0,73008
730080201,25740.0,10.0,13830.0,47620.0,3.4,0.296,19180.0,34910.0,73008
730080202,26170.0,8.0,14590.0,46360.0,3.2,0.257,19920.0,34530.0,73008
730080203,20730.0,21.0,10960.0,32950.0,3.0,0.249,14760.0,26880.0,73008
730080204,20050.0,23.0,10820.0,34240.0,3.2,0.255,14290.0,26300.0,73008
730080301,19380.0,27.0,10700.0,34060.0,3.2,0.268,13590.0,26110.0,73008
730080302,23880.0,13.0,13110.0,37930.0,2.9,0.248,17810.0,30350.0,73008
730080401,28740.0,6.0,16770.0,50290.0,3.0,0.259,21920.0,38510.0,73008
730080402,29220.0,8.0,14940.0,59260.0,4.0,0.433,21040.0,41460.0,73008
730080403,25220.0,9.0,14280.0,45770.0,3.2,0.272,18750.0,32810.0,73008
730110101,22450.0,14.0,12210.0,36740.0,3.0,0.245,16970.0,29070.0,73011
730110102,20230.0,19.0,11620.0,34340.0,3.0,0.269,15120.0,26790.0,73011
730110103,23430.0,10.0,13610.0,38750.0,2.8,0.256,18160.0,29900.0,73011
730110104,20350.0,18.0,11640.0,32860.0,2.8,0.228,15500.0,26070.0,73011
730110105,18500.0,26.0,11180.0,29490.0,2.6,0.224,13760.0,23650.0,73011
730110106,18660.0,26.0,10060.0,31600.0,3.1,0.255,13660.0,25610.0,73011
730540101,23060.0,14.0,12130.0,38730.0,3.2,0.309,17240.0,29430.0,73054
730540102,23420.0,14.0,11960.0,38770.0,3.2,0.297,17810.0,29960.0,73054
730650101,21980.0,19.0,11060.0,39590.0,3.6,0.301,15770.0,29940.0,73065
730650201,19000.0,23.0,10640.0,32240.0,3.0,0.26,14080.0,25570.0,73065
730650202,14970.0,43.0,8990.0,25740.0,2.9,0.241,11430.0,20180.0,73065
730650301,23730.0,14.0,12610.0,45340.0,3.6,0.312,17190.0,32910.0,73065
730650302,26320.0,11.0,13370.0,43100.0,3.2,0.265,18590.0,33490.0,73065
730650303,23480.0,10.0,13820.0,37130.0,2.7,0.226,18330.0,29640.0,73065
730650401,24290.0,11.0,13270.0,38770.0,2.9,0.249,18520.0,31450.0,73065
730650402,27780.0,5.0,16760.0,46970.0,2.8,0.25,22370.0,35630.0,73065
730650501,26470.0,8.0,15030.0,41950.0,2.8,0.242,20420.0,32580.0,73065
730650601,18080.0,29.0,10000.0,30580.0,3.1,0.246,13090.0,24540.0,73065
730650602,14420.0,47.0,8610.0,23650.0,2.7,0.218,11470.0,19130.0,73065
730650603,21860.0,19.0,11550.0,34080.0,3.0,0.234,15510.0,27840.0,73065
730650604,21770.0,16.0,11730.0,33090.0,2.8,0.221,16030.0,27110.0,73065
730650605,14600.0,45.0,8950.0,23010.0,2.6,0.216,11370.0,18840.0,73065
730650701,21590.0,19.0,11230.0,36060.0,3.2,0.277,15670.0,28730.0,73065
730650801,25390.0,17.0,11320.0,57510.0,5.1,0.379,16750.0,38350.0,73065
730650802,21980.0,13.0,12970.0,34830.0,2.7,0.227,16690.0,28080.0,73065
730650901,21740.0,19.0,10910.0,42970.0,3.9,0.327,15260.0,30600.0,73065
730650902,24870.0,16.0,11820.0,44390.0,3.8,0.29,16940.0,33440.0,73065
730650903,23050.0,17.0,11360.0,42490.0,3.7,0.315,15950.0,31230.0,73065
730651001,18740.0,27.0,10090.0,30720.0,3.0,0.251,13570.0,24260.0,73065
730651002,24310.0,14.0,12580.0,44510.0,3.5,0.292,18180.0,33220.0,73065
730870101,24980.0,9.0,14160.0,37700.0,2.7,0.216,19290.0,30840.0,73087
730870102,21980.0,15.0,12370.0,34590.0,2.8,0.235,16760.0,27990.0,73087
731790101,24500.0,8.0,15120.0,38990.0,2.6,0.235,19480.0,30310.0,73179
731790102,24320.0,13.0,13150.0,38810.0,3.0,0.237,18630.0,30460.0,73179
731790103,27960.0,4.0,16980.0,46320.0,2.7,0.244,21470.0,35790.0,73179
731790104,28190.0,7.0,16510.0,48220.0,2.9,0.256,22200.0,37190.0,73179
732130101,23160.0,12.0,13070.0,36270.0,2.8,0.218,17750.0,28580.0,73213
732130102,20800.0,15.0,12070.0,31040.0,2.6,0.205,16280.0,25990.0,73213
732130103,27190.0,7.0,16110.0,46300.0,2.9,0.255,21310.0,35300.0,73213
732220101,24910.0,8.0,14680.0,40160.0,2.7,0.222,19940.0,31810.0,73222
732220102,27270.0,6.0,16110.0,46830.0,2.9,0.319,21140.0,34970.0,73222
732480101,19100.0,25.0,10560.0,31930.0,3.0,0.276,13520.0,25260.0,73248
732480102,22280.0,17.0,12020.0,38460.0,3.2,0.288,15680.0,29340.0,73248
732480103,19970.0,21.0,11660.0,30850.0,2.6,0.22,14680.0,24750.0,73248
732480104,24660.0,8.0,14410.0,39270.0,2.7,0.252,19490.0,31930.0,73248
733030101,20730.0,21.0,11440.0,32340.0,2.8,0.237,15140.0,26210.0,73303
733030102,20940.0,17.0,12140.0,34310.0,2.8,0.239,15800.0,27350.0,73303
733030103,25450.0,5.0,16620.0,38620.0,2.3,0.217,20580.0,30660.0,73303
740080101,28260.0,19.0,10600.0,70440.0,6.6,0.415,16530.0,46060.0,74008
740080102,27850.0,18.0,10320.0,69640.0,6.8,0.388,17620.0,47240.0,74008
740100101,29800.0,9.0,14320.0,69510.0,4.9,0.362,20130.0,45430.0,74010
740100102,33610.0,7.0,16000.0,74120.0,4.6,0.366,23790.0,51180.0,74010
740100103,27960.0,13.0,12470.0,64970.0,5.2,0.382,19070.0,41090.0,74010
740100201,,,,,,,,,74010
740100202,,,,,,,,,74010
740100203,,,,,,,,,74010
740100204,25250.0,10.0,13580.0,52160.0,3.8,0.308,18680.0,35250.0,74010
740100205,24920.0,12.0,13080.0,53170.0,4.1,0.326,18210.0,35290.0,74010
740100301,,,,,,,,,74010
740100302,22770.0,15.0,12240.0,44320.0,3.6,0.305,16560.0,31180.0,74010
740100303,24920.0,12.0,13370.0,49080.0,3.7,0.325,17860.0,33700.0,74010
740100304,25990.0,10.0,13880.0,56090.0,4.0,0.318,19270.0,37020.0,74010
740100401,35020.0,5.0,17550.0,79090.0,4.5,0.366,24450.0,51520.0,74010
740100402,27700.0,8.0,14640.0,53000.0,3.6,0.299,19920.0,37940.0,74010
740100403,28270.0,10.0,13840.0,61270.0,4.4,0.347,19880.0,42520.0,74010
740100404,29700.0,7.0,15500.0,66550.0,4.3,0.349,21330.0,42980.0,74010
740100501,23570.0,15.0,11690.0,46800.0,4.0,0.304,17120.0,32060.0,74010
740100502,22690.0,19.0,11130.0,43170.0,3.9,0.307,15440.0,31040.0,74010
740100503,24050.0,13.0,12580.0,45120.0,3.6,0.29,17910.0,32470.0,74010
740100601,22690.0,17.0,11760.0,40050.0,3.4,0.278,16060.0,29940.0,74010
740100602,25330.0,9.0,13860.0,46210.0,3.3,0.266,18660.0,33460.0,74010
740100603,23840.0,13.0,13370.0,42880.0,3.2,0.278,18460.0,31370.0,74010
740100604,19660.0,21.0,11040.0,34120.0,3.1,0.264,14480.0,26330.0,74010
740100701,32410.0,7.0,15840.0,76170.0,4.8,0.353,23370.0,49250.0,74010
740100702,30350.0,5.0,17690.0,62730.0,3.5,0.296,22890.0,40940.0,74010
740100703,20030.0,19.0,11470.0,40430.0,3.5,0.304,15000.0,28120.0,74010
740100801,29730.0,6.0,16120.0,58970.0,3.7,0.312,22040.0,41500.0,74010
740100802,30410.0,8.0,15270.0,72080.0,4.7,0.382,21340.0,46090.0,74010
740100901,,,,,,,,,74010
740100902,31020.0,5.0,16100.0,61730.0,3.8,0.32,22420.0,43060.0,74010
740100903,43110.0,5.0,19380.0,103110.0,5.3,0.452,28240.0,68900.0,74010
740101001,23610.0,13.0,12530.0,44070.0,3.5,0.281,17420.0,31550.0,74010
740101002,25120.0,7.0,14750.0,50080.0,3.4,0.281,19550.0,33350.0,74010
740101003,,,,,,,,,74010
740101101,22870.0,13.0,12580.0,38330.0,3.0,0.257,16900.0,29220.0,74010
740101102,21290.0,19.0,11840.0,36590.0,3.1,0.256,15460.0,27280.0,74010
740101103,23100.0,13.0,12870.0,36990.0,2.9,0.238,17370.0,30320.0,74010
740101201,,,,,,,,,74010
740101202,25310.0,9.0,14360.0,44870.0,3.1,0.276,18390.0,33390.0,74010
740101203,27290.0,7.0,15380.0,52480.0,3.4,0.288,20250.0,37150.0,74010
740101301,25600.0,9.0,14800.0,44710.0,3.0,0.259,19640.0,33010.0,74010
740101302,24600.0,8.0,14480.0,42350.0,2.9,0.249,19430.0,31760.0,74010
740101303,22180.0,14.0,12240.0,35660.0,2.9,0.239,17080.0,27920.0,74010
740101401,22030.0,15.0,12510.0,34860.0,2.8,0.231,16030.0,27300.0,74010
740101402,18530.0,25.0,11330.0,31320.0,2.8,0.245,14090.0,23920.0,74010
740101403,25420.0,9.0,14390.0,42300.0,2.9,0.242,20020.0,32680.0,74010
740101501,,,,,,,,,74010
740101502,26900.0,5.0,16310.0,50530.0,3.1,0.267,21250.0,36070.0,74010
740101503,29850.0,4.0,17500.0,54860.0,3.1,0.266,22730.0,41200.0,74010
740101504,25990.0,10.0,13760.0,47630.0,3.5,0.287,19520.0,34440.0,74010
740101601,32660.0,5.0,17670.0,68930.0,3.9,0.347,24060.0,47300.0,74010
740120101,25150.0,21.0,10240.0,58550.0,5.7,0.395,15220.0,40870.0,74012
740120201,25670.0,19.0,10220.0,59100.0,5.8,0.374,15740.0,39960.0,74012
740120202,24960.0,20.0,9830.0,63110.0,6.4,0.39,15420.0,41660.0,74012
740120301,25630.0,16.0,11510.0,59160.0,5.1,0.347,17140.0,40640.0,74012
740120302,22320.0,21.0,9450.0,50940.0,5.4,0.345,15050.0,33310.0,74012
740120401,21160.0,24.0,9900.0,45390.0,4.6,0.338,14010.0,30880.0,74012
740120402,20310.0,30.0,8850.0,45350.0,5.1,0.362,12720.0,30140.0,74012
740120403,15780.0,35.0,9000.0,32120.0,3.6,0.293,12050.0,23040.0,74012
740120404,15700.0,39.0,8970.0,29570.0,3.3,0.286,11450.0,21850.0,74012
740120501,24560.0,20.0,10200.0,55190.0,5.4,0.362,15400.0,37720.0,74012
740420101,,,,,,,,,74042
740420102,25410.0,9.0,14500.0,43730.0,3.0,0.249,19740.0,32480.0,74042
740420103,28780.0,7.0,15260.0,56570.0,3.7,0.326,21010.0,39770.0,74042
740420104,22180.0,17.0,11970.0,42460.0,3.5,0.282,15880.0,30720.0,74042
740420105,29440.0,6.0,16520.0,50490.0,3.1,0.257,21970.0,38730.0,74042
740560101,25560.0,14.0,12080.0,49760.0,4.1,0.358,18640.0,35530.0,74056
740560102,21940.0,15.0,12050.0,41190.0,3.4,0.307,16460.0,29050.0,74056
740560103,23870.0,16.0,11070.0,47980.0,4.3,0.34,17020.0,32080.0,74056
740560104,26300.0,14.0,11620.0,57550.0,5.0,0.408,18120.0,37920.0,74056
740810101,24980.0,9.0,14250.0,41460.0,2.9,0.254,19680.0,32410.0,74081
740810102,21110.0,16.0,11940.0,34790.0,2.9,0.239,15680.0,27410.0,74081
740810201,16360.0,32.0,9690.0,24200.0,2.5,0.198,12730.0,20400.0,74081
740810301,25870.0,10.0,13960.0,45420.0,3.3,0.304,19760.0,33830.0,74081
740810401,22620.0,14.0,12440.0,39200.0,3.2,0.286,17040.0,29280.0,74081
740810501,21270.0,19.0,11170.0,35930.0,3.2,0.268,15280.0,27460.0,74081
740810601,,,,,,,,,74081
741190101,25930.0,15.0,11850.0,58720.0,5.0,0.348,17770.0,40250.0,74119
741190102,29950.0,9.0,14720.0,61830.0,4.2,0.313,20460.0,45250.0,74119
741230101,25060.0,8.0,15330.0,38440.0,2.5,0.214,19720.0,30940.0,74123
741230102,21910.0,16.0,11960.0,33970.0,2.8,0.237,16040.0,28020.0,74123
741230201,,,,,,,,,74123
741330101,17010.0,39.0,7830.0,50600.0,6.5,0.416,11500.0,27850.0,74133
741330102,24130.0,24.0,8720.0,65600.0,7.5,0.409,14240.0,42100.0,74133
741330103,29690.0,21.0,8810.0,69630.0,7.9,0.393,15760.0,47940.0,74133
741330104,32140.0,16.0,10440.0,78910.0,7.6,0.4,19370.0,52780.0,74133
741640101,27630.0,6.0,16260.0,46850.0,2.9,0.258,21480.0,36540.0,74164
741640102,26120.0,9.0,14400.0,52520.0,3.6,0.316,19580.0,35510.0,74164
742080101,25710.0,11.0,13730.0,43000.0,3.1,0.265,19270.0,32870.0,74208
742080102,26690.0,8.0,15500.0,44290.0,2.9,0.275,21010.0,34730.0,74208
742080103,23870.0,12.0,13280.0,40220.0,3.0,0.255,17870.0,31130.0,74208
742080104,24330.0,8.0,14600.0,37080.0,2.5,0.219,18990.0,30080.0,74208
742130101,28080.0,6.0,16390.0,50750.0,3.1,0.264,21330.0,37000.0,74213
742130102,29980.0,6.0,16770.0,58110.0,3.5,0.281,22690.0,40800.0,74213
742200101,37570.0,7.0,16370.0,85480.0,5.2,0.386,24160.0,57780.0,74220
742200102,29040.0,11.0,13540.0,65570.0,4.8,0.348,19740.0,44490.0,74220
742240101,36510.0,5.0,18720.0,68850.0,3.7,0.37,25760.0,51160.0,74224
742240102,24560.0,13.0,12940.0,50030.0,3.9,0.308,17360.0,35440.0,74224
742240103,23620.0,17.0,12080.0,50360.0,4.2,0.318,16230.0,34390.0,74224
742250101,21370.0,15.0,11860.0,33470.0,2.8,0.24,16050.0,26890.0,74225
742250102,23290.0,10.0,13800.0,38080.0,2.8,0.241,18730.0,29840.0,74225
742250103,25500.0,6.0,15630.0,39040.0,2.5,0.21,20170.0,30970.0,74225
742250104,22720.0,12.0,13130.0,37230.0,2.8,0.246,17740.0,29380.0,74225
742360101,23870.0,10.0,13700.0,41660.0,3.0,0.271,18660.0,31520.0,74236
742360102,25360.0,11.0,13570.0,46130.0,3.4,0.295,19120.0,34490.0,74236
742420101,28810.0,6.0,16210.0,56420.0,3.5,0.332,21820.0,39150.0,74242
742420102,30610.0,6.0,15960.0,60420.0,3.8,0.317,22470.0,41140.0,74242
742430101,27690.0,22.0,8980.0,74890.0,8.3,0.427,14950.0,48410.0,74243
742430102,36580.0,12.0,12700.0,84310.0,6.6,0.38,21080.0,58520.0,74243
742430103,34350.0,15.0,11190.0,84990.0,7.6,0.427,19310.0,58430.0,74243
742430104,37650.0,14.0,12250.0,93620.0,7.6,0.418,20520.0,62110.0,74243
742500101,29540.0,7.0,15350.0,60620.0,3.9,0.313,21780.0,42300.0,74250
742500102,29270.0,7.0,15890.0,54690.0,3.4,0.279,21940.0,40770.0,74250
742560101,28630.0,6.0,17100.0,52590.0,3.1,0.292,22430.0,36680.0,74256
742560102,,,,,,,,,74256
742560103,29020.0,5.0,16520.0,52520.0,3.2,0.293,22430.0,38210.0,74256
742560104,25020.0,9.0,14480.0,43410.0,3.0,0.257,19720.0,31820.0,74256
742560105,19590.0,21.0,11590.0,31780.0,2.7,0.225,14320.0,24690.0,74256
742560106,22280.0,13.0,12880.0,37800.0,2.9,0.269,17250.0,29790.0,74256
742560107,24920.0,8.0,14760.0,42980.0,2.9,0.256,19430.0,32220.0,74256
742640101,21830.0,17.0,10960.0,37070.0,3.4,0.266,15680.0,28080.0,74264
742640102,24830.0,10.0,13890.0,43690.0,3.1,0.267,18930.0,32330.0,74264
742800101,24610.0,7.0,15140.0,39200.0,2.6,0.235,19410.0,30520.0,74280
742800102,26350.0,6.0,16320.0,44710.0,2.7,0.235,20780.0,33950.0,74280
742810101,25190.0,13.0,12410.0,52790.0,4.3,0.32,18040.0,37070.0,74281
742810102,25680.0,14.0,12550.0,52860.0,4.2,0.33,18290.0,36600.0,74281
742810103,27400.0,11.0,13250.0,53040.0,4.0,0.31,19010.0,37710.0,74281
742810104,22630.0,17.0,11180.0,40990.0,3.7,0.284,16190.0,30530.0,74281
742810201,23620.0,15.0,12570.0,47940.0,3.8,0.3,17170.0,33490.0,74281
742810202,26020.0,13.0,12840.0,54440.0,4.2,0.474,18430.0,37360.0,74281
742810203,26720.0,13.0,12670.0,57690.0,4.6,0.344,18560.0,38370.0,74281
742810204,18730.0,25.0,10170.0,36450.0,3.6,0.298,13730.0,26540.0,74281
742810205,25020.0,13.0,12850.0,48680.0,3.8,0.308,17450.0,35980.0,74281
742810206,22460.0,16.0,11540.0,44850.0,3.9,0.31,15990.0,31310.0,74281
742980101,33220.0,11.0,13120.0,81340.0,6.2,0.386,20630.0,52350.0,74298
742980102,31880.0,11.0,13130.0,81970.0,6.2,0.396,20720.0,51990.0,74298
743050101,27670.0,16.0,11010.0,63240.0,5.7,0.364,17290.0,43450.0,74305
743050102,27960.0,17.0,11470.0,66970.0,5.8,0.375,16690.0,46460.0,74305
743050103,28110.0,11.0,13300.0,60760.0,4.6,0.322,20540.0,41520.0,74305
751010101,,,,,,,,,75101
751010102,,,,,,,,,75101
751010103,,,,,,,,,75101
751010104,,,,,,,,,75101
751010105,,,,,,,,,75101
751010199,,,,,,,,,75101
751010201,31290.0,15.0,11190.0,73180.0,6.5,0.409,18620.0,48360.0,75101
751010202,38680.0,13.0,12030.0,89450.0,7.4,0.47,21990.0,58140.0,75101
751010203,32760.0,11.0,13210.0,83830.0,6.3,0.437,20800.0,52730.0,75101
751010204,31480.0,12.0,13350.0,73960.0,5.5,0.413,20110.0,48840.0,75101
751010205,,,,,,,,,75101
751010206,,,,,,,,,75101
751010301,37570.0,13.0,12170.0,110040.0,9.0,0.594,21460.0,61750.0,75101
751010302,,,,,,,,,75101
751010303,,,,,,,,,75101
751010401,43970.0,9.0,14960.0,160500.0,10.7,0.588,24970.0,75450.0,75101
751010402,38990.0,11.0,11550.0,112040.0,9.7,0.592,23330.0,68130.0,75101
751020501,,,,,,,,,75102
751020502,,,,,,,,,75102
751020503,,,,,,,,,75102
751020601,37560.0,9.0,15080.0,95090.0,6.3,0.413,24550.0,59280.0,75102
751020602,37990.0,11.0,13380.0,89110.0,6.7,0.42,22910.0,59620.0,75102
751020701,34950.0,13.0,12120.0,80510.0,6.6,0.446,20410.0,54480.0,75102
751020702,35680.0,11.0,12790.0,91570.0,7.2,0.534,22160.0,58720.0,75102
751020703,34720.0,13.0,12130.0,91850.0,7.6,0.47,20560.0,56400.0,75102
751020704,,,,,,,,,75102
751020801,30390.0,19.0,10150.0,73140.0,7.2,0.437,16520.0,47700.0,75102
751020802,33530.0,15.0,11830.0,87230.0,7.4,0.42,20660.0,51320.0,75102
751020803,32870.0,18.0,10530.0,79980.0,7.6,0.405,18090.0,52020.0,75102
751020804,30890.0,15.0,11090.0,67600.0,6.1,0.402,19210.0,48170.0,75102
751020805,30740.0,16.0,10990.0,75690.0,6.9,0.417,18140.0,49410.0,75102
751030901,32970.0,13.0,11620.0,75890.0,6.5,0.38,20050.0,52620.0,75103
751030902,34230.0,14.0,11810.0,69800.0,5.9,0.378,20390.0,49720.0,75103
751030903,34890.0,13.0,12540.0,82050.0,6.5,0.418,20620.0,52260.0,75103
751030904,29560.0,19.0,8660.0,66130.0,7.6,0.409,16460.0,44640.0,75103
751030905,33520.0,15.0,10800.0,82060.0,7.6,0.461,19010.0,52580.0,75103
751031001,34530.0,11.0,12840.0,74030.0,5.8,0.377,21360.0,52270.0,75103
751031002,37440.0,10.0,13600.0,94380.0,6.9,0.417,22540.0,56500.0,75103
751031003,35740.0,13.0,11670.0,97270.0,8.3,0.539,22030.0,58560.0,75103
751031004,39040.0,11.0,13160.0,124430.0,9.5,0.505,23500.0,61690.0,75103
751031101,37610.0,12.0,13010.0,95770.0,7.4,0.555,21560.0,62520.0,75103
751031102,36350.0,13.0,11970.0,99790.0,8.3,0.472,19920.0,58110.0,75103
751031103,38890.0,11.0,12420.0,107920.0,8.7,0.531,23660.0,64940.0,75103
751031104,39460.0,11.0,12720.0,107790.0,8.5,0.519,24310.0,62890.0,75103
751031201,33340.0,15.0,9900.0,83850.0,8.5,0.473,18970.0,49050.0,75103
751031202,33540.0,13.0,12350.0,84050.0,6.8,0.411,20320.0,56690.0,75103
751031203,30830.0,13.0,11560.0,67920.0,5.9,0.389,19810.0,45290.0,75103
751031204,31030.0,17.0,10590.0,75880.0,7.2,0.428,18270.0,47380.0,75103
751041301,35360.0,15.0,10730.0,83700.0,7.8,0.472,20230.0,55450.0,75104
751041302,33940.0,13.0,11890.0,82880.0,7.0,0.43,20800.0,52640.0,75104
751041303,31030.0,15.0,10050.0,77530.0,7.7,0.426,18790.0,47610.0,75104
751041304,,,,,,,,,75104
751041305,,,,,,,,,75104
751041399,,,,,,,,,75104
751041401,24750.0,21.0,9760.0,57960.0,5.9,0.399,15490.0,37580.0,75104
751041402,32540.0,14.0,11010.0,82080.0,7.5,0.417,19950.0,50010.0,75104
751041403,32610.0,14.0,11710.0,84950.0,7.3,0.482,20370.0,51730.0,75104
751041404,31790.0,13.0,11620.0,78850.0,6.8,0.501,20200.0,49970.0,75104
